establishment_id,city,state,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,soc_code,soc_description,soc_reviewed,soc_probability,date_of_incident,incident_outcome,dafw_num_away,djtr_num_tr,type_of_incident,time_started_work,time_of_incident,time_unknown,date_of_death,incident_month,incident_year,incident_month_year
734918,Sterling Heights,MI,623110,2022.0,Skilled nursing facilities,1.0,22,201,280867,43-9061,"Office Clerks, General",0,0.9981207,2023-11-01,3,0,7,1,45:00.0,00:00.0,0.0,,11,2023,2023-11
734918,Sterling Heights,MI,623110,2022.0,Skilled nursing facilities,1.0,22,201,280867,31-1131,Nursing Assistants,1,0.9999964,2023-11-18,3,0,6,1,00:00.0,05:00.0,0.0,,11,2023,2023-11
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.9999975,2023-02-07,3,0,99,1,00:00.0,25:00.0,0.0,,2,2023,2023-02
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,49-9041,Industrial Machinery Mechanics,0,0.94110817,2023-02-09,3,0,124,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-02-14,2,1,90,6,00:00.0,00:00.0,0.0,,2,2023,2023-02
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-02-23,3,0,17,1,00:00.0,40:00.0,0.0,,2,2023,2023-02
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.9999548,2023-03-02,3,0,61,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-03-27,3,0,53,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.9999975,2023-03-31,2,2,143,1,00:00.0,25:00.0,0.0,,3,2023,2023-03
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",0,0.99982685,2023-04-05,3,0,60,1,00:00.0,20:00.0,0.0,,4,2023,2023-04
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-07-19,3,0,26,1,00:00.0,43:00.0,0.0,,7,2023,2023-07
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-09-12,3,0,81,1,00:00.0,00:00.0,0.0,,9,2023,2023-09
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.9999975,2023-10-07,2,2,0,1,00:00.0,00:00.0,0.0,,10,2023,2023-10
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-1011,First-Line Supervisors of Production and Operating Workers,0,0.99985087,2023-10-18,3,0,97,1,00:00.0,45:00.0,0.0,,10,2023,2023-10
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",0,0.99982685,2023-10-25,2,2,0,1,00:00.0,00:00.0,0.0,,10,2023,2023-10
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-1011,First-Line Supervisors of Production and Operating Workers,0,0.99985087,2023-11-02,3,0,67,1,00:00.0,30:00.0,0.0,,11,2023,2023-11
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-12-03,3,0,3,1,00:00.0,30:00.0,0.0,,12,2023,2023-12
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.9999548,2023-12-04,3,0,198,1,00:00.0,00:00.0,0.0,,12,2023,2023-12
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-12-07,3,0,25,1,00:00.0,00:00.0,0.0,,12,2023,2023-12
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,51-2099,"Assemblers and Fabricators, All Other",0,0.96705085,2023-12-07,3,0,22,1,00:00.0,,1.0,,12,2023,2023-12
738008,Vance,AL,336360,2022.0,Automotive supplier,1.0,3,950,1776804,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",0,0.9999548,2023-12-07,3,0,6,1,00:00.0,00:00.0,0.0,,12,2023,2023-12
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.99863285,2023-02-01,3,0,6,1,00:00.0,40:00.0,0.0,,2,2023,2023-02
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9278336,2023-02-06,4,0,0,1,00:00.0,50:00.0,0.0,,2,2023,2023-02
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9949582,2023-03-03,2,77,180,1,30:00.0,00:00.0,0.0,,3,2023,2023-03
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9949582,2023-05-24,3,0,96,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9949582,2023-05-31,2,3,65,1,00:00.0,00:00.0,0.0,,5,2023,2023-05
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.99863285,2023-08-27,3,0,53,1,00:00.0,30:00.0,0.0,,8,2023,2023-08
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9864378,2023-09-21,3,0,23,1,00:00.0,,1.0,,9,2023,2023-09
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9864378,2023-09-25,3,0,15,1,00:00.0,30:00.0,0.0,,9,2023,2023-09
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9949582,2023-10-06,3,0,3,1,00:00.0,30:00.0,0.0,,10,2023,2023-10
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1122,Personal Care Aides,0,0.8013298,2023-11-17,4,0,0,3,00:00.0,45:00.0,0.0,,11,2023,2023-11
740963,Meredith,NH,623110,2022.0,Convalescent homes or convalescent hospitals (except psychiatric),1.0,22,143,165750,31-1131,Nursing Assistants,0,0.9972475,2023-12-27,2,6,30,1,00:00.0,43:00.0,0.0,,12,2023,2023-12
749250,SCOTT CITY,KS,112112,2022.0,Beef cattle feedlots (except stockyards for transportation),1.0,22,104,280832,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0,0.9999993,2023-06-14,2,7,0,1,15:00.0,45:00.0,0.0,,6,2023,2023-06
749250,SCOTT CITY,KS,112112,2022.0,Beef cattle feedlots (except stockyards for transportation),1.0,22,104,280832,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0,0.99126303,2023-06-26,4,0,0,1,51:00.0,15:00.0,0.0,,6,2023,2023-06
749250,SCOTT CITY,KS,112112,2022.0,Beef cattle feedlots (except stockyards for transportation),1.0,22,104,280832,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0,0.9974778,2023-09-13,4,0,0,1,30:00.0,30:00.0,0.0,,9,2023,2023-09
749250,SCOTT CITY,KS,112112,2022.0,Beef cattle feedlots (except stockyards for transportation),1.0,22,104,280832,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0,0.99126303,2023-12-29,2,1,0,1,59:00.0,40:00.0,0.0,,12,2023,2023-12
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-01-06,3,0,7,1,00:00.0,00:00.0,0.0,,1,2023,2023-01
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-02-01,2,46,0,1,32:00.0,30:00.0,0.0,,2,2023,2023-02
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-02-02,2,180,0,1,00:00.0,,1.0,,2,2023,2023-02
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-02-03,2,42,10,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-02-06,2,4,0,1,50:00.0,20:00.0,0.0,,2,2023,2023-02
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-02-16,2,180,0,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-02-17,2,29,0,1,00:00.0,00:00.0,0.0,,2,2023,2023-02
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,Nov-99,"Managers, All Other",0,0.987156868,2023-02-28,2,39,0,1,00:00.0,30:00.0,0.0,,2,2023,2023-02
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-03-01,4,0,0,1,00:00.0,45:00.0,0.0,,3,2023,2023-03
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-03-14,2,3,0,1,00:00.0,30:00.0,0.0,,3,2023,2023-03
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-03-17,4,0,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-03-20,2,1,0,1,42:00.0,,1.0,,3,2023,2023-03
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-03-21,2,180,0,1,00:00.0,00:00.0,0.0,,3,2023,2023-03
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-04-11,2,180,0,1,00:00.0,00:00.0,0.0,,4,2023,2023-04
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-04-11,4,0,0,1,00:00.0,00:00.0,0.0,,4,2023,2023-04
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-05-09,2,132,0,1,30:00.0,15:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,41-9099,"Sales and Related Workers, All Other",0,0.9996087,2023-05-11,2,3,0,1,00:00.0,00:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-05-12,2,13,8,1,00:00.0,00:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-05-15,2,6,0,1,52:00.0,30:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-05-17,1,0,0,6,00:00.0,00:00.0,0.0,05/17/2023,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-05-19,2,180,0,1,00:00.0,00:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-05-23,2,5,0,1,35:00.0,00:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-05-25,2,18,0,1,00:00.0,30:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-05-31,2,4,0,1,46:00.0,00:00.0,0.0,,5,2023,2023-05
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-06-02,4,0,0,1,00:00.0,,1.0,,6,2023,2023-06
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-06-05,2,1,26,1,47:00.0,30:00.0,0.0,,6,2023,2023-06
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-06-08,2,109,63,1,00:00.0,00:00.0,0.0,,6,2023,2023-06
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-06-20,2,1,0,1,56:00.0,30:00.0,0.0,,6,2023,2023-06
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-06-22,2,45,0,1,00:00.0,00:00.0,0.0,,6,2023,2023-06
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-07-07,2,157,0,1,00:00.0,,1.0,,7,2023,2023-07
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-07-11,3,0,11,1,00:00.0,00:00.0,0.0,,7,2023,2023-07
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-07-14,2,25,140,1,00:00.0,10:00.0,0.0,,7,2023,2023-07
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-08-01,2,40,75,1,00:00.0,20:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-08-02,2,21,159,1,22:00.0,00:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-08-02,2,180,0,1,50:00.0,,1.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-08-03,2,25,0,1,00:00.0,00:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-08-04,2,14,0,1,00:00.0,,1.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-08-08,3,0,6,1,00:00.0,00:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-08-08,4,0,0,1,00:00.0,30:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-08-17,4,0,0,1,00:00.0,17:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-08-18,3,0,6,1,00:00.0,00:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,41-9099,"Sales and Related Workers, All Other",0,0.9996087,2023-08-18,4,0,0,1,00:00.0,30:00.0,0.0,,8,2023,2023-08
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-09-05,2,17,3,1,00:00.0,30:00.0,0.0,,9,2023,2023-09
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-09-05,4,0,0,1,00:00.0,00:00.0,0.0,,9,2023,2023-09
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-09-27,3,0,5,1,00:00.0,00:00.0,0.0,,9,2023,2023-09
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-10-06,2,63,0,1,00:00.0,00:00.0,0.0,,10,2023,2023-10
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-10-31,2,7,0,1,00:00.0,30:00.0,0.0,,10,2023,2023-10
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-11-07,4,0,0,1,00:00.0,30:00.0,0.0,,11,2023,2023-11
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-11-09,3,0,100,1,42:00.0,00:00.0,0.0,,11,2023,2023-11
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-11-20,3,0,97,1,00:00.0,,1.0,,11,2023,2023-11
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-11-20,2,14,0,1,00:00.0,00:00.0,0.0,,11,2023,2023-11
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1,5.0,2023-11-29,2,15,91,1,51:00.0,00:00.0,0.0,,11,2023,2023-11
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.999393463,2023-12-01,2,90,0,1,00:00.0,39:00.0,0.0,,12,2023,2023-12
751784,Norton,MA,424820,2022.0,"Alcoholic beverages, wine and distilled spirits merchant wholesalers",1.0,3,525,872664,9999,Uncoded,2,0.0,2023-12-29,3,0,13,1,00:00.0,00:00.0,0.0,,12,2023,2023-12
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-01-09,2,1,25,1,52:00.0,52:00.0,0.0,,1,2023,2023-01
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-01-13,4,0,0,1,30:00.0,40:00.0,0.0,,1,2023,2023-01
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-01-30,2,35,0,1,30:00.0,59:00.0,0.0,,1,2023,2023-01
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-02-02,4,0,0,1,11:00.0,11:00.0,0.0,,2,2023,2023-02
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-02-09,3,0,14,1,58:00.0,58:00.0,0.0,,2,2023,2023-02
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-02-11,4,0,0,1,51:00.0,51:00.0,0.0,,2,2023,2023-02
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-02-21,3,0,30,1,28:00.0,28:00.0,0.0,,2,2023,2023-02
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,0,0.99585295,2023-04-04,4,0,0,1,30:00.0,00:00.0,0.0,,4,2023,2023-04
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-04-15,3,0,32,1,53:00.0,53:00.0,0.0,,4,2023,2023-04
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-05-25,4,0,0,5,09:00.0,00:00.0,0.0,,5,2023,2023-05
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-08-13,4,0,0,1,10:00.0,10:00.0,0.0,,8,2023,2023-08
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-08-15,3,0,28,1,36:00.0,15:00.0,0.0,,8,2023,2023-08
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-08-16,4,0,0,1,44:00.0,45:00.0,0.0,,8,2023,2023-08
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-08-25,3,0,24,1,41:00.0,41:00.0,0.0,,8,2023,2023-08
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-09-11,4,0,0,1,47:00.0,30:00.0,0.0,,9,2023,2023-09
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-09-28,4,0,0,1,21:00.0,44:00.0,0.0,,9,2023,2023-09
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-09-29,4,0,0,1,30:00.0,37:00.0,0.0,,9,2023,2023-09
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-10-21,4,0,0,1,43:00.0,50:00.0,0.0,,10,2023,2023-10
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-11-29,2,3,0,1,59:00.0,30:00.0,0.0,,11,2023,2023-11
751942,Lancaster,TX,484121,2022.0,"General freight trucking, long-distance, truckload (TL)",1.0,3,673,1679808,53-3032,Heavy and Tractor-Trailer Truck Drivers,1,0.99999833,2023-12-13,3,0,6,1,21:00.0,30:00.0,0.0,,12,2023,2023-12
